Run_Time,Path_Length,Heading_Changes,Total_Degrees
0.045421062,70.3238065,6,68.42062807
0.010034695,75.60201449,5,73.66168814
0.016725707,84.56759187,12,82.54680068
0.011113396,96.3828072,5,95.14674429
0.124028056,108.858231,14,105.5495768
0.008447275,78.63976661,4,77.74269535
0.00984543,108.0200585,10,105.1809865
0.011480257,85.59327507,6,83.07107494
0.016939405,108.3254382,10,106.777453
0.034451711,83.32452848,7,81.12022173
0.009013612,99.50595069,4,97.77494912
0.051309065,99.93002614,10,97.47752471
0.001308445,87.57876166,4,86.45995924
0.044942611,104.4513017,10,102.139927
0.002213198,48.0416486,1,47.14560579
0.015145216,108.0938615,10,106.5375889
0.02328799,88.60733321,8,86.08436176
0.003461472,103.0016448,5,101.507119
0.024270418,118.2709593,12,115.8411865
0.017208898,62.98140805,3,61.69209785
0.015416897,104.6595983,9,101.5731065
0.011869727,100.4230164,7,98.92971155
0.037955485,115.0075554,8,111.3601594
0.010729761,103.7276863,7,101.7307663
0.007952415,100.2214599,8,99.12336272
0.004699171,48.0416486,1,47.14560579
0.012076497,104.9926487,9,102.8947668
0.020811499,103.0987714,8,101.9703869
0.003087683,96.2814044,4,94.06012264
0.010072986,106.2212178,6,103.9991417
0.084768867,88.66914345,10,86.04262267
0.020932205,110.8635198,6,108.0353357
0.010277567,110.7818287,8,109.2549257
0.008476814,102.7398474,7,100.5682121
0.003574885,48.0416486,1,47.14560579
0.344608644,90.74631329,9,88.83507479
0.242052873,102.6573406,12,100.8463365
0.001049163,48.0416486,1,47.14560579
0.023550919,56.50575021,5,54.98136054
0.019429025,70.78003292,6,68.02975347
0.001902132,48.0416486,1,47.14560579
0.021021915,116.8664365,10,114.3091064
0.015073376,108.4221459,10,105.8444624
0.103335441,104.0505344,11,102.1938802
0.19265214,107.4733122,12,104.7059777
0.039105662,86.25756934,7,84.31955552
0.001750793,85.69965587,4,84.04673607
0.004221085,85.67532331,5,84.80819369
0.006386875,84.68870728,6,83.57666353
0.002302543,86.19044776,3,84.91843959
0.005932129,78.81002669,5,77.64661264
0.004336686,103.8340233,4,102.1874937
0.002290873,78.19127546,2,77.26533215
0.004389199,73.88587109,4,71.67828439
0.008706557,95.3069657,5,94.43900339
0.004592322,104.7586376,5,102.9243001
0.0287176,92.44838405,9,89.19873355
0.005272071,85.10272849,5,83.864013
0.006680801,99.62175686,8,97.7434711
0.124794598,136.5239443,14,132.4539881
0.012123904,102.3517475,7,101.0413588
0.055615119,95.19806241,7,93.60521485
0.00505655,89.09289698,3,88.01604774
0.008643469,109.2116679,7,106.3087323
0.003605518,97.66854403,5,94.66068303
0.004176595,92.53854445,4,90.64880709
0.09812427,104.0410832,10,99.78276544
0.003846931,108.7738764,4,106.1628115
0.009906695,90.35689765,5,89.18439669
0.028161474,81.87938655,7,80.94611816
0.053545602,67.54708657,8,65.17307661
0.01734018,105.3732014,9,103.0834047
0.007845201,107.1661113,7,105.3316049
0.010601031,89.96863346,7,88.73450001
0.004121894,78.93773612,5,77.9501057
0.002568024,92.14045256,3,90.89587745
0.039044033,122.1982281,13,119.275484
0.032404075,106.3044768,10,103.813208
0.043902201,93.01787647,6,91.07505037
0.075892737,71.93553073,8,69.75712266
0.001725266,62.22789241,4,61.01777345
0.01765781,102.5696473,9,100.7371272
0.023582645,124.6037482,10,122.0445093
0.019190164,111.2566992,12,108.4538118
0.16274826,126.8424063,17,121.4609398
0.026712995,102.4051108,10,100.5892175
0.006741702,75.81451829,7,73.59712631
0.019778381,106.7481291,9,104.1071145
0.195206306,110.0349523,15,106.2587908
0.020227658,75.87555179,3,74.31037499
0.007026876,97.53795477,7,96.37548465
0.008423572,112.2120701,6,110.5089483
0.00429949,90.04001019,5,88.3919517
0.011065989,101.6176863,8,100.1357085
0.008879777,84.08853388,5,82.76524117
0.062976034,106.7783061,13,104.2647189
0.001711773,98.47209375,4,96.95091084
0.038718745,109.2946665,9,106.6814311
0.028291662,99.55755771,8,96.61858732
0.013925387,111.4355842,7,110.0763184
0.029125668,85.76786351,8,83.18281013
0.001195397,56.34827246,2,55.25192054
0.018900979,100.8202086,9,99.36724879
0.004513188,99.54881715,7,98.45956312
0.009584689,103.6955478,6,101.848479
0.022404753,76.40609123,7,74.58677332
0.684630073,115.2928849,16,110.8361324
0.013337899,91.8719567,8,89.83095839
0.000759613,48.0416486,1,47.14560579
0.025494624,125.8550558,12,124.2025232
0.0037977,82.40074907,5,81.00093593
0.028978705,120.436944,9,116.646869
0.012895551,97.78142541,8,93.84879835
0.006152026,83.21360906,6,81.80641573
0.012481648,104.8759426,8,102.1710523
0.188478097,110.2153412,12,107.5140742
0.042994531,86.57759838,10,83.6171944
0.017836864,77.74877699,5,75.72615837
0.071716506,107.9867145,7,105.9298835
0.040134768,118.8464576,13,116.4148848
0.019943213,89.87922038,6,88.11444396
0.151920038,116.7591404,14,113.836281
0.051658057,108.6126734,15,106.0711625
0.008617213,91.8487399,5,90.29713138
0.013534822,98.48077201,9,96.73279314
0.070075845,112.1386253,10,108.5903931
0.008066557,108.5261283,8,106.5828664
0.008759435,108.1154369,7,105.4267271
0.011086411,146.7260645,9,141.9091448
0.019721857,100.0606627,8,97.45922372
0.005291034,112.014678,10,109.7276893
0.005570738,111.1979478,7,107.8116641
0.018602677,117.6077535,9,113.0853759
0.00061265,95.08418254,2,93.42686679
0.000398952,48.0416486,1,47.14560579
0.002095773,93.61122973,4,92.17255278
0.014044634,116.4553385,7,112.4091326
0.027018226,111.6264181,11,108.3637235
0.004654681,98.90489104,3,97.13706046
0.016649491,111.9354368,11,108.8788439
0.002761665,48.0416486,1,47.14560579
0.027371958,88.1547083,7,86.19532507
0.159731324,78.56792928,9,76.61475515
0.011387995,103.0498941,8,100.2271167
0.091897486,96.38763389,10,93.17178913
0.0161601,101.2365795,8,98.58880473
0.058303485,70.40139179,6,68.66625321
0.020378268,101.4248585,6,99.34999567
0.006161872,103.8194909,8,100.991939
0.002769688,48.0416486,1,47.14560579
0.032355938,91.55401643,8,88.54098788
0.013997227,88.34026762,7,86.69461148
0.004557678,87.48073751,5,85.8388627
0.009471276,109.3324668,7,107.3153943
0.108390897,116.1780553,8,112.037602
0.002431637,94.99967174,4,93.5364123
0.063715226,116.0379968,13,112.7690428
0.024043227,100.0933613,8,97.86723056
0.01143285,101.509629,8,100.0720436
0.005336618,100.4439705,6,98.69234271
0.011953602,99.50957879,10,96.95724659
0.00980021,109.6677139,5,108.5531494
0.002449141,48.0416486,1,47.14560579
0.006079456,96.29548108,4,94.52954073
0.041116102,101.4067764,11,99.71512812
0.008314899,104.115593,5,102.7080667
0.01246232,84.24557977,4,82.87387093
0.052539106,94.56271414,10,92.17705845
0.081745002,112.2924039,15,109.5732471
0.003926794,97.27368441,7,95.73504428
0.007637338,94.41927039,5,92.27935466
0.104502758,108.0521828,8,104.731061
0.007732517,120.6057895,10,115.8290629
0.011707813,102.7712776,12,100.0054311
0.003158794,77.09597388,3,76.16821655
0.089491377,103.1920939,9,99.61180184
0.005144436,103.2678399,5,100.1948562
0.010319504,106.1859226,8,104.0009537
0.005819445,119.5168352,11,117.7706008
0.032707118,120.2520474,13,117.3246009
0.004217803,74.46369712,6,72.22851204
0.014521626,106.5478752,7,104.5965611
0.003267466,100.6968803,5,99.6558942
0.015028156,89.18043671,8,88.06557432
0.020463966,97.21825951,9,94.95557151
0.008361942,108.7469037,7,106.7517934
0.019132546,109.3649018,10,106.9512587
0.043427762,115.6107575,13,112.9854732
0.056905695,70.60056926,8,68.10572539
0.013460429,96.33856948,7,94.09937593
0.019987339,80.1103941,8,78.26573167
0.069255696,110.040489,10,107.2843965
0.004205769,60.24820421,2,59.10014658
0.019621572,79.66639369,7,77.40392848
0.022011271,91.76466405,8,89.12660478
0.003660948,92.72484751,6,91.09013543
0.034026138,92.21442236,9,89.37145882
0.197742239,76.2719556,6,74.7780868
0.000836559,48.0416486,1,47.14560579
0.033318673,95.24608986,7,93.05378047
0.264039347,105.5976341,11,101.5992357
0.015407416,102.9375847,10,100.649373
0.011265465,96.21094432,7,94.51282355
0.002542497,110.6736718,8,108.0190713
0.017394881,100.781356,8,98.64106953
0.110192015,101.2426026,10,98.82885637
0.029482683,112.9338976,9,110.8423768
0.005031387,60.84789707,2,59.7039066
0.009626626,85.12712504,8,81.89690933
0.006285496,72.75074641,3,71.42337549
0.061623099,102.7568746,9,100.2765573
0.006204904,107.3488309,6,105.3816485
0.00228285,107.5019409,5,103.9890395
0.005707126,98.49554638,6,96.9075498
0.002926497,103.5883281,4,101.424944
0.013811244,109.2917643,9,107.5156216
0.006930237,121.6279503,8,119.4476126
0.003632503,104.9988835,6,103.1638367
0.006318682,95.51356502,4,93.89530871
0.00544055,66.29704966,4,65.17440025
0.135649077,93.86491898,9,91.09834475
0.021973345,75.43996597,5,74.18354359
0.005031023,85.09926118,5,83.48621259
0.064705312,110.0289253,11,105.4762585
0.005168869,86.92016656,4,85.79188438
0.012438981,70.35235495,7,68.19099471
0.012684041,103.9584398,8,101.3068069
0.220156109,109.9662854,11,107.544183
0.007324084,102.1134033,6,99.38333907
0.004430772,114.9628627,8,112.0096232
0.017063394,103.6032764,8,100.6394478
0.284966811,105.9435188,10,102.6794155
0.014197797,95.50704716,7,94.34535688
0.003957791,101.0594408,4,98.33998978
0.055545466,102.3634523,8,101.0055653
0.025138339,93.48511053,10,90.47961301
0.007143936,102.0044507,6,100.37898
0.060133776,98.8100959,12,97.39898677
0.073901989,99.5210775,12,96.59234639
0.001957927,48.0416486,1,47.14560579
0.071357304,96.49103607,7,94.7305086
