Run Time,Path Length,Heading Changes,Total Degrees (Degrees)
0.013427243812053595,130.6984868213475,10,124.3216169927694
0.009239344085338885,110.74046788491157,9,107.75515584399675
0.002202986960037734,95.16696722604998,6,91.45698523725011
0.009380837040229295,73.77586349121805,7,71.01808578949729
0.006988585019396254,116.2778943276413,8,111.90207291322355
0.004964287615795371,87.3752984416591,5,85.00473338315525
0.01452417888502211,95.0947914698647,6,92.75744947096274
0.026225062778379993,105.5756318002877,13,101.84139799234178
0.018377673870411115,100.66349078015638,8,97.58563400031274
0.020457036831203368,89.21430536126769,10,87.01453626643371
0.009706854312575786,78.19308502999334,8,75.5666614967796
0.002476126710590165,84.74930037772573,5,82.11018167826887
0.026522635590730204,107.42908981783651,14,103.77420695010129
0.003180309431961348,76.29832572579834,6,73.77372777773049
0.007104915567360592,55.41421356237309,3,53.15408852051659
0.015375689322311814,106.8178376475598,7,103.98794145148968
0.007660311882567328,102.35167961609126,11,98.27969626305547
0.012972132451992024,90.60188162130024,9,88.31177758209935
0.005345735117899153,61.767828935632366,7,59.36218917058407
0.00963756652539871,91.60849884756351,8,89.15990810756435
0.010610148253988427,101.63481615459699,10,98.71083749978679
0.012629704914246531,86.05015600061697,5,83.24635196431612
0.010293977140861443,93.07745811794038,9,90.04141534016252
0.02342401281313755,93.95867883489021,13,90.37313375455301
0.006406202934442717,88.79415839642303,8,86.35934626872397
0.010925954694542384,60.067019872345085,5,57.653432595415836
0.010700951722455443,93.33803733850642,8,90.70636635156009
0.008719685681427336,91.05248538975088,8,88.75731133570442
0.0066705905434503165,90.31129150184591,9,88.0081878722138
0.011862433839283426,100.34572186859528,7,97.14118659311653
0.011577259894110625,119.7099739233025,11,116.3795938012621
0.023089608071813927,89.21364820492398,11,86.8295555233439
0.002917015840637305,87.50574807785759,6,84.9869491768957
0.020670734953796455,88.16615541441224,7,85.7269127388123
0.01185003497209891,94.75321168795682,7,91.98443956221926
0.016219541635763335,76.95474426459724,8,74.67784928144533
0.004225096328241307,98.90576891854424,7,95.84508319001203
0.004053335550565862,91.30793299843114,7,88.5516422602164
0.005919729733875556,108.4011426143464,7,104.29774196844456
0.008285725330068772,101.97156434915497,9,99.1107848699677
0.006218396563923534,110.47746074579459,11,107.93684609581072
0.008423936231906737,105.80170585075193,9,103.373503757054
0.004575546662408669,113.33019039855344,9,110.52746434186189
0.0012428040986094402,66.59387936643841,3,64.15062449520096
0.007490374467664651,95.7819718866733,7,92.77453140980847
0.009806045250030593,106.97294725938492,10,103.31010166578197
0.01568383763904535,99.14714016495856,7,95.9703227230923
0.004636082308053346,64.4815910979899,6,62.065644527800565
0.004521939795466778,91.12310562561765,5,88.57353133663106
0.012047322829317864,90.70053824805036,8,88.43747536376114
0.013435631281026872,109.27958931374525,7,105.74425131771429
0.014970902776099138,102.55564245266882,11,99.54350017172281
0.009139423802764668,105.64107714883708,7,102.48952802348947
0.019838916834970632,111.51138434792024,12,106.4783640483816
0.009338535022777705,78.85239565052906,6,76.39020785328091
0.011344598798189054,98.99617425119774,10,95.8891221781882
0.008156631242371759,116.94537702194329,10,111.85360914553316
0.019255076059749854,90.94745642052378,6,88.29930535999735
0.007917406040263586,97.98575382701786,14,94.96813981672305
0.0041667487180063745,52.236067977499786,3,50.37480793167497
0.006399638828298748,90.33641461886741,10,88.11915944723424
0.004180606275440368,94.98319126255976,8,92.18820625518099
0.006012721237738106,98.04500820927649,7,95.36899972818075
0.025979638142700878,114.14503867918668,9,109.7077534053222
0.003555192827917608,95.90257129039094,7,93.4729022740333
0.015013934138664808,98.43609086945521,10,95.40084990861587
0.017826288953386893,87.71314690649973,8,84.19490027619035
0.005571832107676755,99.24465555375713,4,95.93593111761064
0.010260791937525937,71.88760244728388,6,69.51005154735202
0.02757726864626875,86.85519616366905,8,83.68522254932684
0.0027510898239597736,99.08911444321208,6,95.9456909740186
0.0024469529054158556,53.99070478491457,3,51.998196014545236
0.01096825671197621,96.50489624602797,9,93.60987371016272
0.01369236076618563,96.72759504838118,6,93.65023745017969
0.004094178877721788,105.96071398075213,8,102.75754329842118
0.0036321387389648407,78.57222656531414,5,76.15062162393686
0.007224528168364941,66.1554944214035,4,63.69138494170757
0.0047221450331562664,97.02895113767214,6,94.6199929164623
0.003046474600921556,85.4477466073402,7,83.03889072414346
0.053379311250239425,112.59269022850143,14,107.71408777210019
0.0015604339020001134,83.53143344751125,4,80.62163416836756
0.003926429498221751,83.41105710888233,8,81.19220510958935
0.004147421072104862,93.86733799375449,5,91.08893614088814
0.016250174131187123,66.78274843704699,6,64.29561897560801
0.010777532960901226,110.49421898454213,8,105.60750275863117
0.004337415478005369,99.84623818264774,9,96.77303243742864
0.028089268926294153,99.00735017260574,12,96.31640481219246
0.011163721206344235,96.9137381995953,7,93.78938211959175
0.02377373380215886,105.32316456948335,13,102.59306726543616
0.007703343245111682,96.17812731240905,7,93.71371395955853
0.009190842634268392,93.68514665490905,7,90.52034976828357
0.0045365266980752494,93.40671927767093,5,90.5624569493067
0.001871134926659579,60.61577310586391,3,58.252590863161146
0.016392761103759312,92.40728044096146,7,89.81340961038292
0.0028138135049857738,97.52952945853559,7,95.38456954499054
0.0067158099413973105,97.69897196514292,9,94.44525286532604
0.008274785153162156,68.89505519342714,6,66.23350319407493
0.005791000318708939,118.30835924423475,10,114.9124110448125
0.004465050875467114,101.38621794742093,5,98.2980512195388
0.008011856234418246,94.38214844305055,6,92.16256393391652
0.005998499007716873,82.87163772820065,5,80.6849037973261
0.009455230243361257,91.22792290394584,10,88.91367280963796
0.009347287164302998,92.7139072171794,8,89.90652460411891
0.022990417134337804,103.5216724351303,9,100.47915410143241
0.018959326610229255,97.05563699937682,12,94.64038421607574
0.0357875067555824,106.3660501861134,9,101.51870496431452
0.0019951235984763116,115.81194955132169,6,111.52292529488476
0.010150296150584381,97.91667107594725,11,95.58491281047282
0.01679171288890302,98.59818531276645,14,95.4957300192576
0.019623760022113856,73.19348530673793,10,70.20389999862107
0.006588903889053199,104.65654210985065,7,101.09443860243401
0.0016027359194481505,95.43895549758562,5,92.45381562522284
0.004776481245301056,98.839454496088,7,96.1129525390173
0.01206227440445673,94.34634432839796,11,91.32778963876893
0.011489373806170988,112.33564094845636,9,108.42700129071542
0.013014799141956246,101.5910844420922,6,98.17052176387396
0.008715674283223507,110.03676991243437,9,105.0048518093395
0.012329944066493681,113.16349658133839,8,109.37084642300125
0.006137074582113655,112.49420360391805,10,109.74836455836969
0.011007641348896868,118.90802950429402,9,115.0877976815366
0.001826280201271402,96.90815806920929,5,94.17588281825866
0.02303928325790139,109.97616500448767,11,106.2071997910682
0.008168300764452852,92.13921062700875,8,89.65066725196466
0.0015323541146017305,93.96758257313729,7,91.56984118564934
0.0031566057153327165,79.16366063930077,5,75.74148811903076
0.006432094686488199,122.39566848180839,7,118.5924524396936
0.034992520565708674,78.92734413331867,6,76.6797102140118
0.0028528334693191937,98.08212900948647,5,95.33381406103682
0.007406499777914632,106.649396900776,9,103.29076970757318
0.0021260410489958304,87.84112999130329,5,85.55492884397232
0.0038079109148725365,102.7323438269043,5,99.62074132956862
0.0055557865148330166,111.49266131207236,9,108.4274410401853
0.008182887666976058,94.91378252236848,7,91.7475128850735
0.007299650716618089,90.70238345134452,5,88.49001771007266
0.02576922207322241,89.43995181457103,9,86.1653595407298
0.017018903896371285,92.51596785427782,6,88.53366198937616
0.0082270130472466,107.84648748780634,12,104.30693111526259
0.0036594891813024333,103.58991713075014,9,100.16202620800992
0.009785258913893813,74.07857301706005,5,71.43033960392279
0.006262521944222499,109.13653446290256,8,105.97349056968328
0.004881871616305489,92.81060874544501,8,90.4955743850849
0.017010151754845992,100.97109394597135,14,98.05152167977248
0.014791848547133668,106.31537938323612,9,103.57995857414433
0.004551842945716089,87.70260828876386,7,85.53323254673369
0.0044767203975197845,96.76653010327354,8,93.18429509967955
0.010660837740488205,98.25714539699247,6,95.67756880864657
0.0034242753773696677,100.5929835299013,6,97.14904198418357
0.019825423950123877,114.81044654584669,12,111.69524973008971
0.00912702493553752,93.83073952522876,7,91.51794521527945
0.007992528588488312,96.42816491644865,10,93.7130752282385
0.00542012832090677,104.47232717467475,6,99.7291965632886
0.018750733903516448,69.99460169804672,9,67.48558080002584
0.007801075492352538,93.3728598243267,7,90.4085291319942
0.004148879762283286,99.96425068321642,9,97.22554808423025
0.0043479909824100105,86.29009696546098,7,84.03758429758697
0.025009609122093934,82.28592366642559,5,79.92759283309438
0.012179334297570676,104.2666453598421,9,100.90498435281108
0.011770536353196803,103.80327893956776,9,100.51046716574744
0.00161477011408806,126.82217681893822,8,122.18592742373363
0.0137981158097773,72.02548299560016,7,69.49810727981998
0.011568143080012305,97.55492224059893,10,94.67206797295984
0.010203173672380217,111.39144243842692,9,108.6128222617497
0.008111047171837527,113.44845737434413,9,109.71094160127446
0.0027324915231474733,70.82860302998891,6,68.45323421486239
0.001619510857494788,92.79003450881073,5,90.4575117138882
0.01641026538686674,77.8245391131307,8,75.23009402574526
0.011794969414950174,85.84770134360127,6,83.56112602018862
0.006145826723695791,66.10260608636905,4,63.6918690735692
0.018982665654334596,113.48601979671083,13,109.61588728686766
0.0136912667485376,102.555910198986,10,99.39274101127216
0.028405075366890742,112.06634687668769,11,108.95113748951833
0.008097189614431954,90.3402042139661,8,87.76637247584966
0.011959436741335594,102.38898334210111,9,99.71681471622057
0.006214385165776548,89.64423656608257,7,86.10623189154018
0.008069839172094362,96.36376158135252,10,94.06295072115392
0.012216166226494352,70.57132688440673,8,67.88831712032922
0.01659478970429973,103.36745696479481,10,100.21009312199844
0.006179011926974454,77.53644177973075,6,74.82049279524176
0.0014069067525497303,86.32964288749248,7,84.05525250267685
0.0019535509261459083,82.45248125823149,4,80.23550779841578
0.010906262376011,76.21308343222495,8,73.64590531669805
0.010247299052707604,79.24481905930593,7,76.95870235508652
0.001708490962982978,81.08474854838629,3,78.51861175064847
0.014671506600961948,91.22401761404275,9,89.03187889709199
0.01169687249512208,81.46086019237643,11,78.68864361918452
0.009616415516688903,92.47726982380212,10,90.20649944724947
0.005618510195859017,100.1603302389384,8,97.63975005515864
0.008868836760143495,59.536631057245565,6,57.136396902566155
0.008811947840172252,97.81536025388958,7,94.58667832293527
0.009929304576644427,103.25652921555904,8,99.7475534956611
0.00375612741072473,116.94295915398503,9,109.48198332273456
0.00821461418013314,97.5885744825384,8,94.49203086316115
0.005789541628473671,98.73581748368146,7,95.8712173858706
0.002647887488251399,52.41421356237309,3,50.37256416125663
0.007651195068433481,88.86946840559361,8,86.28839494385595
0.005584230974818638,131.1482420162666,10,126.08068910608195
0.0026664857890636995,121.20391940440395,7,116.37452962772146
0.012622411462984928,117.76385019682785,13,111.71945005022089
0.019832717401413902,102.59204094960538,12,100.02982598459185
0.0013379836378817345,93.66969847609033,4,90.78092076017056
0.012096188952796183,98.52470129824951,7,95.82496313447808
0.01878282508926077,70.49736515126095,9,67.95774318255798
0.009231685961481162,97.74713453984882,7,94.54726116328628
0.004632435582493599,95.49407338761627,7,92.9512183100499
0.013033397442768546,70.77269903474534,8,67.16186890129089
0.005332971578127399,79.11066175876502,6,76.72837726637445
0.015506606772873965,99.48622705673108,8,96.66383964341483
0.014172999205698034,81.25479801438871,6,78.99500997979453
0.019291543316171555,124.47350583755335,10,119.93532646095892
0.005664094266421671,93.4187798476337,9,90.70626781641582
0.0008365588622609721,92.37278158699583,5,89.68601546196874
0.0024458588877678267,99.87835184592771,5,95.32622458541323
0.003972742913902039,99.61329426790599,5,96.55651043880214
0.0027860983900609426,86.52694196854345,6,83.99176909689946
0.01001500262918853,67.87726954825175,6,65.28405966374221
0.012643197799206973,99.39580138295528,9,96.31535767236613
0.002239818889052003,57.0,3,54.629601338669694
0.008472437682939926,95.74753048099474,7,93.13504048160756
