Run Time,Path Length,Heading Changes,Total Degrees (Degrees)
0.01864570820505973,63.523605498056256,6,62.093011138296134
0.23395823623926315,61.83044589883384,12,57.950056078055674
0.011584188672831175,97.21032067967073,11,93.96695183548725
0.004974133775023759,43.89949493661167,6,43.046536667909756
0.11763425238113001,90.4471758446152,8,87.83164235687477
0.01693794658714154,51.372526902375824,7,50.74486696385761
0.18313418564605044,44.87160592120078,6,43.78195660274099
0.14118261853863956,46.71477664211885,10,45.70741023164358
0.0025497905685512023,67.69949451169707,4,64.7104928714365
0.001912342926409849,42.40760129393133,3,41.5619114579512
0.04149718509248146,33.0,3,32.273252767570675
0.01805858537677807,43.41421356237309,4,42.88838825220071
0.07000619214013426,46.11920675220139,10,43.85290935804438
0.11452505409917535,50.28282054665566,8,48.80978713409367
0.018311303463732997,61.514442427778135,9,60.37238142807954
0.009025281290185205,47.79241716360383,5,47.08326201950444
0.01760383868927562,44.93375255478412,6,43.47644804883874
0.001801847139461188,43.60555127546399,4,42.56467811728587
0.017989662262152706,33.41421356237309,5,32.65607121778464
0.008089166818010085,61.42240807559147,5,60.56030921147733
0.14720336257278177,74.18256197527833,9,70.28346649570965
0.15516416464821248,68.85999787705441,12,67.63159714817563
0.034839358088760264,48.27339857248221,7,44.75790200181406
0.13889794492422425,65.5752213260422,10,63.789010100898764
0.5181114628985881,48.001408371484736,7,46.77277733492255
0.0031267025650265623,51.953912790270735,4,50.89838678435639
0.1980503875375348,42.828427124746185,11,41.81491126323094
0.004293290097763247,52.92195401877634,6,51.88007266086881
0.0072719356017358905,43.08947816461033,6,41.541927560224416
0.001972149226929787,76.48217322177656,6,74.65119643297828
0.0005940516070097601,44.64959762404443,3,43.27972591181722
0.01053794308629108,46.190589309948294,6,43.19982047374979
0.10835406496860855,47.341664064126334,6,46.02461216800389
0.04310101502960606,58.59845034085591,10,56.96239296549062
0.14706004625506353,55.41114577245916,9,53.63172953036139
0.1067841495799371,70.04676338959607,11,66.70863224558184
0.020976695235106035,61.1058650247992,8,59.12646344708539
0.0792809094641882,41.190243924279116,7,37.22698751106478
0.07489608655285451,56.333366165509034,8,54.99302807602494
0.20611183924066268,84.25742727208431,10,81.05941547355657
0.08097918959543904,47.10893505839215,6,45.24076072146809
0.019958894108583536,48.28694929286667,6,47.08454488459256
0.06825904588529852,45.80768244615261,8,45.20947478430219
0.008445087240602334,32.87347923611173,3,31.71651302813751
0.009108061962251668,44.0,5,43.135749363635995
0.017781798900585954,43.306541029269496,7,41.08671178590762
0.11795808161809873,67.99226454124491,9,64.86164778476686
0.018398460206583422,44.911473098340764,4,43.737698915091194
0.058150687079574936,37.65028153987288,7,36.92888219169036
0.020123726107556195,29.414213562373096,4,27.249400441672023
0.07988407788531049,73.22915256233863,12,71.09513289710081
0.31825813420388727,62.162075775021805,13,61.62947207048458
0.08704332966473771,94.30280647175394,12,92.29863682875352
0.0038170277289566457,42.41257494294928,5,41.30422103972045
0.023011568143061822,62.59044657482559,9,60.43344402286254
0.09267934414370416,44.60769886911104,6,43.43594999928687
0.013694184129036557,47.78922591607119,7,45.33725032253761
0.0015819495832829489,42.08304597359457,3,41.41393760331424
0.09440205733673679,44.25990958528713,8,43.19592741422508
0.02319135171720177,75.03986383027046,7,73.72246052697137
0.003818486419220335,52.88627103228097,3,51.36173444808608
0.011904371184158435,55.86878492401849,6,53.83757474096688
0.14542485447742592,55.05150100672961,9,54.47381666417117
0.1335959705140226,55.06449510224597,12,53.79270737147966
0.027307775621352448,49.06657160347467,6,47.853325477056224
0.11669522052844172,54.601413575643214,8,53.633247622716084
0.0030143834152625004,35.071067811865476,3,34.34278000042711
0.03489624700878835,57.32114640809649,8,53.76543255277623
0.038716192118272375,81.9597285084469,12,79.6067400786113
0.001745687564579157,50.0562761758706,4,48.350485796754775
0.04884861931321893,57.77909048471616,9,53.4514909295633
0.23415041868054232,71.40617662168376,10,67.92724765436107
0.014703233114005343,37.183484366185425,5,35.49233178766558
0.005453313524299119,37.58038813567363,5,36.71846964730601
0.006763217374782471,71.27595895154496,7,68.42217604492936
0.01955410756238507,47.17678154483439,7,43.20870149785215
0.17130129028447527,49.29259479635496,7,45.31118756816818
0.10713642327692696,51.92537819033263,6,48.38668249755221
0.014975278846861784,51.57826353619706,6,50.32287392726782
0.07604480512992495,54.63435285164349,5,52.68752282556093
0.013300337759744707,41.828427124746185,6,41.12165278261215
0.03672289188261857,40.683958567044314,5,38.064180247740644
0.00892609035275882,46.14203581767937,5,43.78606259346693
0.03630388310637045,60.58589804747541,9,58.223937439359
0.007241303106354735,38.40491834728766,5,37.751972675899175
0.049435742141497485,58.04172881011067,7,54.77126257928817
0.015131723376896389,65.92076279365045,7,64.19926775830668
0.006577234367057372,48.76287382481961,3,48.01118063245603
0.060013069864737645,40.81913190966075,8,39.863038761330635
0.004510270273385686,44.49791400566973,5,43.17267536605569
0.04563038393456509,52.474192049298324,9,49.64737395150814
0.03695044756261723,42.5548984852978,8,41.79811742320863
0.04681265238752985,50.61586245556068,9,48.50610627012349
0.147064786998385,60.082902625349064,9,58.42073754497186
0.07633727252635936,43.20518002517068,7,42.190047552079164
0.03665579213077308,87.49591343314867,9,82.04612329071868
0.18466508107030677,41.57649122254147,6,40.53227286239091
0.002015180589467036,53.0713978635721,4,51.73838575889192
0.025040241617432457,36.15298244508295,5,35.351619617574414
0.036037672134568766,72.12599536704556,11,70.13151831233596
0.02388568827933568,46.97216671190249,7,43.189801279056326
0.005671387717711696,33.05538513813742,2,31.30957789323094
0.07306725364361455,73.0302642634899,8,71.95613372391261
0.4084259783982702,67.23497775123575,11,66.07208187934148
0.018923953371484004,49.03544634700738,7,46.88784652681914
0.009184278528152845,40.03952967567417,4,38.029437623013244
0.026501849254543686,45.6464746406185,8,44.12469539357058
0.011472963540768433,35.68323850592756,3,34.87158512288118
0.49643423166770617,79.6318774547875,14,75.25640070306775
0.02361145451112634,47.39116588170917,7,44.53455132972075
0.08875510268086373,44.15740090627973,6,42.19123008039531
0.17955820648194276,35.65028153987288,5,34.89846246267243
0.04511437225625059,52.329784390728285,5,49.57468596376535
0.0015786675302251751,47.6610805859068,4,43.373907089586226
0.050472506241419524,55.339072407544364,7,54.07992043736148
0.0949293738644883,54.1244735891712,10,49.70440342518446
0.04085499670702575,58.82869130176754,7,57.69581078081716
0.005694362089229799,45.328877119047995,4,42.29404772016296
0.0033404006875912273,31.496976092671314,3,30.73419197325792
0.10979196888905562,45.10654957016753,7,44.2863042497251
0.02808598687323638,84.05206828548373,11,82.83247358289633
