Run_Time,Path_Length,Heading_Changes,Total_Degrees
0.101021229,100.8406385,48,98.45744567
0.094015869,100.8406385,48,98.45744567
0.098492589,100.8406385,48,98.45744567
0.089731696,100.8406385,48,98.45744567
0.091314739,100.8406385,48,98.45744567
0.092242831,100.8406385,48,98.45744567
0.093362741,100.8406385,48,98.45744567
0.088733222,100.8406385,48,98.45744567
0.086480275,100.8406385,48,98.45744567
0.085599956,100.8406385,48,98.45744567
0.080590084,100.8406385,48,98.45744567
0.081673161,100.8406385,48,98.45744567
0.081644717,100.8406385,48,98.45744567
0.083639476,100.8406385,48,98.45744567
0.081370483,100.8406385,48,98.45744567
0.081466757,100.8406385,48,98.45744567
0.081257435,100.8406385,48,98.45744567
0.081051759,100.8406385,48,98.45744567
0.081371577,100.8406385,48,98.45744567
0.081109378,100.8406385,48,98.45744567
0.083132946,100.8406385,48,98.45744567
0.081321617,100.8406385,48,98.45744567
0.081807726,100.8406385,48,98.45744567
0.081391634,100.8406385,48,98.45744567
0.084135795,100.8406385,48,98.45744567
0.08180335,100.8406385,48,98.45744567
0.081577253,100.8406385,48,98.45744567
0.08184784,100.8406385,48,98.45744567
0.081166996,100.8406385,48,98.45744567
0.080980648,100.8406385,48,98.45744567
0.081979851,100.8406385,48,98.45744567
0.082834279,100.8406385,48,98.45744567
0.080962415,100.8406385,48,98.45744567
0.082007931,100.8406385,48,98.45744567
0.081625754,100.8406385,48,98.45744567
0.0814405,100.8406385,48,98.45744567
0.081738803,100.8406385,48,98.45744567
0.081075098,100.8406385,48,98.45744567
0.084654724,100.8406385,48,98.45744567
0.081519634,100.8406385,48,98.45744567
0.082238039,100.8406385,48,98.45744567
0.084259784,100.8406385,48,98.45744567
0.080541947,100.8406385,48,98.45744567
0.081637059,100.8406385,48,98.45744567
0.081598404,100.8406385,48,98.45744567
0.081339851,100.8406385,48,98.45744567
0.081248318,100.8406385,48,98.45744567
0.081661857,100.8406385,48,98.45744567
0.083778052,100.8406385,48,98.45744567
0.080870517,100.8406385,48,98.45744567
0.081939372,100.8406385,48,98.45744567
0.081801891,100.8406385,48,98.45744567
0.081484626,100.8406385,48,98.45744567
0.080655725,100.8406385,48,98.45744567
0.081536409,100.8406385,48,98.45744567
0.084326154,100.8406385,48,98.45744567
0.082061902,100.8406385,48,98.45744567
0.080722825,100.8406385,48,98.45744567
0.081672067,100.8406385,48,98.45744567
0.081475874,100.8406385,48,98.45744567
0.081546985,100.8406385,48,98.45744567
0.081588193,100.8406385,48,98.45744567
0.082514461,100.8406385,48,98.45744567
0.081275668,100.8406385,48,98.45744567
0.081173925,100.8406385,48,98.45744567
0.080924853,100.8406385,48,98.45744567
0.081597674,100.8406385,48,98.45744567
0.081492284,100.8406385,48,98.45744567
0.080721731,100.8406385,48,98.45744567
0.08073413,100.8406385,48,98.45744567
0.081133081,100.8406385,48,98.45744567
0.0809347,100.8406385,48,98.45744567
0.083747784,100.8406385,48,98.45744567
0.081114483,100.8406385,48,98.45744567
0.08230368,100.8406385,48,98.45744567
0.084127773,100.8406385,48,98.45744567
0.080928865,100.8406385,48,98.45744567
0.081147304,100.8406385,48,98.45744567
0.083898758,100.8406385,48,98.45744567
0.080929229,100.8406385,48,98.45744567
0.080653172,100.8406385,48,98.45744567
