RT,PL,HC,DEG
0.104085975,45.19687872,6,44.30391829
0.103908744,37.45362405,2,36.58454581
4.469707551,40.62090225,8,38.73852195
3.764504948,51.91702858,9,49.27753453
0.103895981,55.15525508,7,51.76285986
0.104050237,44.80693383,7,41.13425911
0.103776003,93.42398873,7,91.25587609
0.410028134,105.7897198,17,103.1584791
0.205289577,45.05340578,8,44.20484195
3.130723857,48.63874897,9,48.00021724
0.103627946,41.14287046,6,40.18396045
0.104824437,89.68542945,14,87.14387103
0.104060448,49.6128568,5,48.03378027
0.104101291,59.47666332,7,57.71667476
0.206485339,65.25976185,11,63.92557194
0.614280218,63.24850163,7,61.15101271
0.103414977,59.31923925,7,56.67568845
0.1040754,69.27178326,10,65.9242105
0.104167297,50.32540322,6,48.99034808
0.103742818,39.28465974,3,38.4648092
0.104027992,50.02122408,7,49.02002308
0.104369691,52.93170477,7,49.10200245
0.10498854,52.92558722,8,51.8953986
2.077174224,43.85561445,9,40.80887697
0.104305508,55.04588852,6,53.29583078
0.719730799,52.69560793,10,50.46050481
0.20596641,29.99070478,3,28.02943198
0.307355995,66.45519218,14,64.01464724
0.104497691,51.36473518,9,50.04163285
4.307130263,93.27053812,15,90.3432615
0.206573955,55.79186242,8,53.76400873
0.104301861,43.69959685,7,41.74115458
1.140725006,51.96992914,12,48.46777265
0.821966425,108.4061524,17,104.6581153
0.412987818,80.274431,8,77.68597501
0.104868563,46.94485595,6,45.45711174
0.104596152,45.89794347,7,44.41488124
0.104499514,55.26580967,6,53.75276781
0.103702704,68.55471719,9,65.10720639
0.10591955,83.67630433,9,81.38540361
0.104067377,43.13796242,8,42.10076798
0.103825234,50.88061302,3,49.71487409
0.104265759,51.7610344,8,50.2873615
0.103898533,33.23606798,3,32.47164992
0.104995104,53.33834582,9,52.79780971
0.103870818,84.78354057,9,81.70411988
0.104183708,47.51849037,6,45.40119006
0.103555376,53.55015718,4,52.16782343
2.277573905,56.5151531,10,52.81928661
0.20554339,69.32766916,9,68.23989738
0.104526865,37.47908249,4,36.2554392
0.206238091,49.60026533,8,48.03001635
15.39243888,63.92263607,11,61.52261157
0.10444226,42.7498719,4,41.57029536
28.58804785,56.37267642,10,54.84930192
0.103870818,43.64897226,4,41.35656804
1.027315444,40.63154574,8,38.84957806
0.103887593,66.75674442,8,64.36139992
0.718765875,41.52993306,5,40.56734527
0.104422568,44.24504019,6,43.53422925
1.15131583,56.53786235,9,52.41974858
0.204753144,41.73278348,8,40.32899813
0.205115264,50.45961998,9,48.84028428
0.104589588,40.14774769,4,39.12147337
0.104316084,79.73023727,9,78.21615351
0.103493747,55.50358402,7,54.61714898
0.104085975,74.14483653,10,70.80606451
0.103532037,40.29061227,3,39.333575
0.104192824,60.14494586,11,57.64591237
0.621183837,95.92646869,12,92.86935497
0.104160733,28.89432847,3,27.51290754
3.027494863,73.46561174,11,71.90322795
0.205059834,43.9601487,6,40.97908063
0.305309817,43.45561243,6,42.49306154
49.24056437,63.01085919,17,58.08500336
0.615443889,52.32775616,5,51.79633925
0.104833554,75.63782326,12,71.35268692
0.619664975,65.37341069,12,62.52253622
0.103762511,50.03216755,7,49.02401315
0.104780312,55.59325295,5,54.8385151
0.206322695,50.51315157,9,46.04760132
0.408551939,48.37152184,6,45.97855273
0.409079985,48.68151927,7,47.62567089
0.815969382,47.34342132,10,45.30089716
1.247969776,55.99939678,7,54.42840221
0.309280373,55.61016254,11,51.16259284
0.105092107,46.06056996,7,43.42744114
0.306783824,73.48841307,12,69.68014982
0.510079736,46.0313698,8,44.7559315
0.309141068,52.13138971,11,51.11666542
0.104197565,54.65230384,8,51.97365514
0.104083787,30.32455532,2,29.55154492
0.10483246,50.33515621,8,48.47544616
0.103734431,64.97566793,6,60.72947331
0.103831798,41.64755903,4,40.64477358
0.10318341,45.59325018,5,42.25753931
0.206984576,64.83406121,6,61.76554963
0.103626852,32.62531611,3,31.85586492
0.204924175,105.9937986,13,104.1242432
0.205009874,61.13729649,10,60.52616925
0.205042694,52.71424844,6,51.08535046
0.103714738,36.14626437,4,35.01014954
0.104422203,52.61995769,8,49.76118512
0.824405356,42.16080913,8,40.06924201
0.104547651,47.12760354,8,46.10830445
0.104458671,100.5465749,8,99.0131243
0.104109679,51.80332439,4,50.6550451
8.185557867,96.76726012,13,93.01508234
6.989937951,51.78101565,8,50.18253573
0.103637792,39.21359193,4,37.30932025
0.311833447,45.08916012,6,44.46296446
0.515497678,70.82802619,13,68.44052063
0.103669154,39.36931688,3,38.51455385
0.104313166,40.19062375,5,37.72499486
0.104892267,56.70368732,10,55.00246774
0.103809189,40.75536948,7,38.80225987
0.30825309,56.80883444,7,54.60874661
15.60556782,52.16243759,13,50.52121226
0.103812835,38.5606233,4,37.89731193
0.520207426,54.25506808,8,49.51824941
0.307529944,63.70777158,10,60.75782575
0.104195742,51.22943948,5,50.10224104
1.455104962,65.6428898,11,64.1900542
0.308811039,62.80040635,7,60.52574654
0.103492653,31.21110255,2,30.4419003
0.310851018,37.65685425,7,36.87343337
0.411674267,126.3626208,16,122.0097309
0.104270135,48.3325054,7,46.19326265
10.34868143,56.00421128,10,53.81206591
0.103886499,32.41421356,3,31.65846066
0.103615183,53.32951538,6,52.2156339
0.103938647,49.44474612,7,45.43594341
0.103414977,48.56528888,8,46.58229702
10.42315562,79.41653729,12,78.90867671
0.104242784,99.11735078,7,95.18798129
0.104219081,46.86365545,7,45.92891836
0.518760769,50.92820625,8,49.33133268
0.104502431,45.26194075,3,43.90555745
0.10329573,85.41293316,8,83.40070195
2.700972764,68.74976182,12,68.01323836
6.060451064,61.26373071,11,58.90665529
0.831762263,46.18591881,10,43.55336099
0.104505349,47,2,45.36966245
0.104188813,42.14875504,6,39.51499189
0.103894157,44.25798041,6,42.9511258
3.347472909,49.61834226,10,47.90285647
1.145439494,51.82301206,13,47.50912149
