RT,PL,HC,DEG
0.133028224,100.8406385,48,95.53477104
0.130922239,100.8406385,48,95.53477104
0.136064489,100.8406385,48,95.53477104
0.132443654,100.8406385,48,95.53477104
0.132200052,100.8406385,48,95.53477104
0.13689339,100.8406385,48,95.53477104
0.130717658,100.8406385,48,95.53477104
0.131259561,100.8406385,48,95.53477104
0.133459632,100.8406385,48,95.53477104
0.133274013,100.8406385,48,95.53477104
0.133208007,100.8406385,48,95.53477104
0.135391303,100.8406385,48,95.53477104
0.135494141,100.8406385,48,95.53477104
0.134671439,100.8406385,48,95.53477104
0.131234034,100.8406385,48,95.53477104
0.131328484,100.8406385,48,95.53477104
0.132194947,100.8406385,48,95.53477104
0.133031506,100.8406385,48,95.53477104
0.133016919,100.8406385,48,95.53477104
0.134808556,100.8406385,48,95.53477104
0.132359779,100.8406385,48,95.53477104
0.134773912,100.8406385,48,95.53477104
0.132533728,100.8406385,48,95.53477104
0.130912758,100.8406385,48,95.53477104
0.132431255,100.8406385,48,95.53477104
0.129384414,100.8406385,48,95.53477104
0.133101523,100.8406385,48,95.53477104
0.136217651,100.8406385,48,95.53477104
0.13408541,100.8406385,48,95.53477104
0.134728328,100.8406385,48,95.53477104
0.132483403,100.8406385,48,95.53477104
0.130359914,100.8406385,48,95.53477104
0.136234426,100.8406385,48,95.53477104
0.134388818,100.8406385,48,95.53477104
0.134663052,100.8406385,48,95.53477104
0.135697263,100.8406385,48,95.53477104
0.133202537,100.8406385,48,95.53477104
0.13292721,100.8406385,48,95.53477104
0.134595952,100.8406385,48,95.53477104
0.132337534,100.8406385,48,95.53477104
0.136218016,100.8406385,48,95.53477104
0.133295529,100.8406385,48,95.53477104
0.133920213,100.8406385,48,95.53477104
0.134440237,100.8406385,48,95.53477104
0.132325864,100.8406385,48,95.53477104
0.133187221,100.8406385,48,95.53477104
0.132398434,100.8406385,48,95.53477104
0.134339952,100.8406385,48,95.53477104
0.13110494,100.8406385,48,95.53477104
0.132157385,100.8406385,48,95.53477104
0.132741226,100.8406385,48,95.53477104
0.135707109,100.8406385,48,95.53477104
0.135123998,100.8406385,48,95.53477104
0.138422462,100.8406385,48,95.53477104
0.132042149,100.8406385,48,95.53477104
0.132402081,100.8406385,48,95.53477104
0.130808461,100.8406385,48,95.53477104
0.13345635,100.8406385,48,95.53477104
0.132928304,100.8406385,48,95.53477104
0.137662484,100.8406385,48,95.53477104
0.131719778,100.8406385,48,95.53477104
0.137977562,100.8406385,48,95.53477104
0.1324473,100.8406385,48,95.53477104
0.129617075,100.8406385,48,95.53477104
0.131106399,100.8406385,48,95.53477104
0.13304901,100.8406385,48,95.53477104
0.13198526,100.8406385,48,95.53477104
0.132349933,100.8406385,48,95.53477104
0.133093136,100.8406385,48,95.53477104
0.136587065,100.8406385,48,95.53477104
0.135224647,100.8406385,48,95.53477104
0.133367734,100.8406385,48,95.53477104
0.132065853,100.8406385,48,95.53477104
0.133253227,100.8406385,48,95.53477104
0.135043405,100.8406385,48,95.53477104
0.133579609,100.8406385,48,95.53477104
0.133241193,100.8406385,48,95.53477104
0.132713147,100.8406385,48,95.53477104
0.13494859,100.8406385,48,95.53477104
0.132117636,100.8406385,48,95.53477104
0.136806598,100.8406385,48,95.53477104
0.131575003,100.8406385,48,95.53477104
0.13376778,100.8406385,48,95.53477104
0.134381889,100.8406385,48,95.53477104
0.133288965,100.8406385,48,95.53477104
0.136084181,100.8406385,48,95.53477104
0.134261912,100.8406385,48,95.53477104
0.133670412,100.8406385,48,95.53477104
0.132347015,100.8406385,48,95.53477104
0.134215233,100.8406385,48,95.53477104
0.133358253,100.8406385,48,95.53477104
0.129774249,100.8406385,48,95.53477104
0.13160126,100.8406385,48,95.53477104
0.133463278,100.8406385,48,95.53477104
0.134874197,100.8406385,48,95.53477104
0.132879437,100.8406385,48,95.53477104
0.134467952,100.8406385,48,95.53477104
0.136755908,100.8406385,48,95.53477104
0.134477068,100.8406385,48,95.53477104
0.128038772,100.8406385,48,95.53477104
0.132483038,100.8406385,48,95.53477104
