RT,PL,HC,DEG,,RT,PL,HC,DEG,,RT,PL,HC,DEG,,RT,PL,HC,DEG,,,RT-CPU,PL-CPU,HC-CPU,DEG-CPU,,RT-GPU,PL-GPU,HC-GPU,DEG-GPU
0.014614623,73.85131017,6,68.62632714,,0.050554539,71.60064484,5,66.87969001,,-0.333195243,-1.531648604,-1.202082556,-1.615125374,,0.425355749,-1.158106407,-1.21913112,-1.196386855,,,,,,,,,,,
0.049303384,111.4551322,13,106.5151532,,0.009128845,92.22303957,6,88.17903361,,0.33749236,0.968857816,1.511422085,0.986166536,,-0.418253075,-0.009980436,-0.851369093,0.022913564,,,,,,,,,,,
0.01915261,88.4111678,8,84.06170883,,0.011595854,67.17854472,6,62.71602082,,-0.245455828,-0.563475278,-0.426795516,-0.555395166,,-0.368013951,-1.404301287,-0.851369093,-1.434739909,,,,,,,,,,,
0.071039335,88.26824183,8,83.81256379,,0.010235626,106.4401068,6,100.6159685,,0.757744697,-0.572979293,-0.426795516,-0.572500446,,-0.395714159,0.781536957,-0.851369093,0.734877286,,,,,,,,,,,
0.022858414,112.0668469,10,106.2231538,,0.013463706,87.32559029,8,82.40386528,,-0.1738062,1.00953444,0.348491525,0.966119051,,-0.329976292,-0.282639785,-0.115845039,-0.307691233,,,,,,,,,,,
0.028934226,81.39573279,11,77.20315469,,0.019177394,86.07702266,8,81.75996766,,-0.056333807,-1.029974142,0.736135045,-1.026275456,,-0.213620544,-0.352152222,-0.115845039,-0.344551741,,,,,,,,,,,
0.073497594,83.57190797,9,78.36988429,,0.032287368,106.1603895,13,100.6133167,,0.805273746,-0.885267043,-0.039151996,-0.946172571,,0.053356027,0.765964047,1.722965098,0.734725481,,,,,,,,,,,
0.020686059,116.2984613,8,110.9465311,,0.024268221,93.09386543,12,88.9759011,,-0.215807457,1.290920171,-0.426795516,1.290406828,,-0.109948978,0.038501702,1.355203071,0.068530973,,,,,,,,,,,
0.020550765,90.88156281,6,86.7651579,,0.015901906,87.58721409,3,83.68743508,,-0.21842329,-0.399203716,-1.202082556,-0.369787404,,-0.280323846,-0.268074208,-1.954655175,-0.234212105,,,,,,,,,,,
0.041605508,92.08881135,9,87.44458322,,0.022688825,65.4699809,8,61.44042476,,0.188658275,-0.318926431,-0.039151996,-0.323140839,,-0.142112408,-1.499423436,-0.115845039,-1.507762573,,,,,,,,,,,
0.014577791,103.1591304,9,98.20745223,,0.012380629,89.97649171,7,85.32007739,,-0.333907369,0.417206291,-0.039151996,0.415793749,,-0.35203249,-0.135054172,-0.483607066,-0.140750001,,,,,,,,,,,
0.016772756,86.46676269,11,82.53728155,,0.014128504,98.04122357,10,93.3259532,,-0.291468961,-0.692770578,0.736135045,-0.660056111,,-0.316438089,0.313939664,0.619679016,0.317553687,,,,,,,,,,,
0.03743037,110.5987129,12,105.8905156,,0.028772655,67.77352397,9,63.22182784,,0.107934339,0.911909297,1.123778565,0.943281472,,-0.018218945,-1.371176564,0.251916989,-1.405784523,,,,,,,,,,,
0.096091256,81.70218324,9,77.09257208,,0.024978603,72.64250358,6,68.56842079,,1.242109441,-1.009596391,-0.039151996,-1.033867606,,-0.095482485,-1.100102228,-0.851369093,-1.099713916,,,,,,,,,,,
0.078055638,106.1233743,11,100.5468974,,0.018649713,89.55367903,9,85.78141417,,0.893400953,0.614316864,0.736135045,0.576410491,,-0.224366444,-0.158593737,0.251916989,-0.114340355,,,,,,,,,,,
0.021049273,83.07658269,9,79.29007629,,0.006269084,108.8270718,8,104.2169499,,-0.20878492,-0.918204228,-0.039151996,-0.88299595,,-0.476490352,0.914428241,-0.115845039,0.941018762,,,,,,,,,,,
0.018000244,101.7969344,9,97.31570911,,0.031304576,104.119992,11,100.0456707,,-0.267736173,0.326625609,-0.039151996,0.354570312,,0.033342072,0.652367475,0.987441043,0.702230066,,,,,,,,,,,
0.033920031,114.1412802,11,108.8643288,,0.026698033,92.98008056,8,89.03833859,,0.040063917,1.147476104,0.736135045,1.14745133,,-0.060467348,0.032166872,-0.115845039,0.072105264,,,,,,,,,,,
0.008669729,97.7705467,9,93.72662613,,0.02649564,99.21473535,8,94.61065237,,-0.448136411,0.058886646,-0.039151996,0.108158546,,-0.064588958,0.379273461,-0.115845039,0.391097467,,,,,,,,,,,
0.03610989,73.92158764,10,69.7709033,,0.010450418,104.977961,8,100.3955609,,0.082403604,-1.526975429,0.348491525,-1.536543454,,-0.391340052,0.700133823,-0.115845039,0.722259851,,,,,,,,,,,
0.022601684,103.6890458,13,99.16222046,,0.061237983,82.68571536,7,77.98684358,,-0.17876993,0.452443583,1.511422085,0.481344233,,0.642917527,-0.540959004,-0.483607066,-0.560547683,,,,,,,,,,,
0.03324174,95.22959206,10,90.64021545,,0.028961555,101.5929594,8,96.98350427,,0.026949544,-0.110076854,0.348491525,-0.103741794,,-0.014372113,0.511678103,-0.115845039,0.526933546,,,,,,,,,,,
0.024977162,100.0324202,7,95.87830493,,0.014507034,89.72414056,5,85.86855527,,-0.132841404,0.209292347,-0.814439036,0.255884017,,-0.308729558,-0.149103505,-1.21913112,-0.109351883,,,,,,,,,,,
0.037665949,89.96088412,7,85.07692489,,0.019900539,59.27450583,7,55.38290441,,0.112489126,-0.460425231,-0.814439036,-0.485694582,,-0.19889414,-1.844348743,-0.483607066,-1.85453087,,,,,,,,,,,
0.082344189,88.86551382,11,83.41940097,,0.006036787,120.3828986,7,115.3969767,,0.976317664,-0.533263052,0.736135045,-0.599493398,,-0.481220938,1.55778441,-0.483607066,1.581029629,,,,,,,,,,,
0.00665163,93.69585276,5,89.33076641,,0.015138647,118.302921,9,112.9914259,,-0.487155216,-0.212064491,-1.589726076,-0.193643212,,-0.295867147,1.441984265,0.251916989,1.443321672,,,,,,,,,,,
0.002654088,92.64574462,5,88.76358703,,0.022722739,100.8528184,13,95.07689172,,-0.564445433,-0.281892557,-1.589726076,-0.23258343,,-0.14142177,0.470471681,1.722965098,0.417787765,,,,,,,,,,,
0.01754258,66.44913167,5,62.56068829,,0.030457806,85.38457738,8,81.5605252,,-0.276584848,-2.023864392,-1.589726076,-2.031567342,,0.01609812,-0.390703245,-0.115845039,-0.355969008,,,,,,,,,,,
0.029381315,118.1498032,10,110.8932922,,0.007874007,114.0468812,7,107.4957519,,-0.047689593,1.414027134,0.348491525,1.286751662,,-0.44380708,1.205034585,-0.483607066,1.128716783,,,,,,,,,,,
0.02231651,104.9955475,8,99.33768875,,0.021997406,56.73597205,3,52.65887901,,-0.184283608,0.539320813,-0.426795516,0.493391168,,-0.156192731,-1.985678429,-1.954655175,-2.010470197,,,,,,,,,,,
0.067220118,109.5943793,10,104.074602,,0.031641898,97.46462917,5,91.8617182,,0.683902293,0.845125059,0.348491525,0.818608268,,0.040211427,0.281838493,-1.21913112,0.233732214,,,,,,,,,,,
0.010468659,82.60703107,3,78.82629769,,0.019142385,111.5721644,9,105.8267957,,-0.413355116,-0.949427566,-2.365013116,-0.914837093,,-0.214333481,1.06725783,0.251916989,1.033175858,,,,,,,,,,,
0.080536506,115.1120981,16,107.7160808,,0.011957609,88.82860864,8,84.56044787,,0.941367134,1.21203168,2.674352645,1.068617316,,-0.360647033,-0.198961122,-0.115845039,-0.184235688,,,,,,,,,,,
0.032000394,99.35763009,10,94.18033719,,0.013514396,61.08366765,5,57.04766169,,0.00294882,0.164421456,0.348491525,0.139308493,,-0.328944021,-1.743625927,-1.21913112,-1.759230316,,,,,,,,,,,
0.018866707,89.64023546,8,85.78231859,,0.056255099,108.5895876,14,104.069815,,-0.250983601,-0.481747107,-0.426795516,-0.437265134,,0.541444153,0.901206606,2.090727125,0.93259589,,,,,,,,,,,
0.018830604,109.1384713,10,104.0841773,,0.029110341,86.67225235,7,82.19263014,,-0.251681632,0.814808968,0.348491525,0.819265669,,-0.011342177,-0.319013555,-0.483607066,-0.319783582,,,,,,,,,,,
0.033391985,100.203017,12,95.6600221,,0.019540243,59.23582204,5,55.24957046,,0.029854446,0.220636364,1.123778565,0.24089761,,-0.206231347,-1.846502415,-1.21913112,-1.862163694,,,,,,,,,,,
0.023240956,98.10503126,8,93.1728331,,0.038951027,100.4785466,11,95.12114449,,-0.166409967,0.081128555,-0.426795516,0.070137381,,0.189057351,0.449634568,0.987441043,0.420321056,,,,,,,,,,,
0.016368699,74.92511674,7,70.30934611,,0.057129948,103.8584718,9,99.29215034,,-0.299281175,-1.460244686,-0.814439036,-1.499576172,,0.559259916,0.637807665,0.251916989,0.659094103,,,,,,,,,,,
0.012596524,76.41385252,8,71.55286947,,0.00783134,82.27686167,6,78.42401643,,-0.372214048,-1.361249606,-0.426795516,-1.414200941,,-0.444675968,-0.563721421,-0.851369093,-0.535521323,,,,,,,,,,,
0.046218253,111.5549815,11,105.2612459,,0.056053799,105.928734,12,101.0713429,,0.277843094,0.975497402,0.736135045,0.900078387,,0.537344802,0.753066918,1.355203071,0.76094561,,,,,,,,,,,
0.001621335,66.90031018,6,62.50519705,,0.013965131,62.42540175,6,58.77638963,,-0.584413129,-1.993862793,-1.202082556,-2.035377143,,-0.31976508,-1.668926563,-0.851369093,-1.660267703,,,,,,,,,,,
0.014507774,102.140431,7,96.77634258,,0.020275787,104.3212447,11,100.1580123,,-0.335261108,0.349466783,-0.814439036,0.317539611,,-0.191252445,0.663571966,0.987441043,0.708661164,,,,,,,,,,,
0.008620498,101.8081105,7,97.71784462,,0.02963547,107.2159638,12,101.901934,,-0.449088265,0.327368776,-0.814439036,0.382179292,,-0.000648247,0.824731823,1.355203071,0.808493558,,,,,,,,,,,
0.03681772,104.4641057,9,100.5833482,,0.032117795,84.09384367,11,78.79746577,,0.096089098,0.503982021,-0.039151996,0.578913054,,0.049902777,-0.462563226,0.987441043,-0.514142874,,,,,,,,,,,
0.019297385,71.29836179,9,66.70742615,,0.008689779,111.194152,8,106.1479862,,-0.242656685,-1.701409641,-0.039151996,-1.746869272,,-0.427194384,1.046212464,-0.115845039,1.051562702,,,,,,,,,,,
0.026868355,110.4587524,8,104.2880462,,0.031129168,92.19347777,6,88.24978951,,-0.096276256,0.902602474,-0.426795516,0.833262474,,0.029769995,-0.011626252,-0.851369093,0.026964051,,,,,,,,,,,
0.028526886,84.92994184,10,80.78617323,,0.008073118,67.02208149,6,63.0698768,,-0.064209495,-0.794963126,0.348491525,-0.78028005,,-0.439752307,-1.413012182,-0.851369093,-1.4144831,,,,,,,,,,,
0.033688099,81.4137587,8,77.60620543,,0.013065119,104.0792492,10,99.2867941,,0.035579643,-1.02877549,-0.426795516,-0.99860364,,-0.338093272,0.65009917,0.619679016,0.65878748,,,,,,,,,,,
0.037591191,97.73975865,8,93.83137325,,0.030805339,101.0028968,9,96.14596818,,0.111043723,0.056839362,-0.426795516,0.115350055,,0.023175417,0.478827107,0.251916989,0.478988026,,,,,,,,,,,
0.018240199,76.49126683,6,72.35099519,,0.011365746,128.7283636,8,120.7480003,,-0.263096779,-1.356101859,-1.202082556,-1.359404892,,-0.372699959,2.022407711,-0.115845039,1.887353873,,,,,,,,,,,
0.015913952,112.9674225,8,106.5526728,,0.006358429,89.70346532,5,85.71709319,,-0.308073451,1.069419179,-0.426795516,0.988742479,,-0.474670896,-0.150254574,-1.21913112,-0.118022468,,,,,,,,,,,
0.036209081,94.88359353,11,90.17655506,,0.006534201,114.3538555,7,108.4060757,,0.084321406,-0.133084397,0.736135045,-0.135574821,,-0.471091407,1.222124994,-0.483607066,1.180829103,,,,,,,,,,,
0.026337027,100.6767554,11,95.89241382,,0.012481643,96.10694292,7,92.18891201,,-0.106549182,0.252138107,0.736135045,0.256852675,,-0.349975402,0.206251013,-0.483607066,0.252462724,,,,,,,,,,,
0.044534559,113.5632473,12,107.5098618,,0.030948655,121.7421192,13,116.4173121,,0.245289822,1.109039187,1.123778565,1.054459162,,0.026093959,1.633457313,1.722965098,1.639439663,,,,,,,,,,,
0.03223816,79.9847142,9,75.72934785,,0.023592848,82.51801099,12,78.10991601,,0.007545891,-1.123801334,-0.039151996,-1.127461009,,-0.123702534,-0.550295735,1.355203071,-0.553502289,,,,,,,,,,,
0.662673744,129.0794339,11,122.4940582,,0.163981158,73.41434174,7,68.84892693,,12.19666186,2.140804633,0.736135045,2.083212833,,2.735219203,-1.057131106,-0.483607066,-1.083656085,,,,,,,,,,,
0.013050177,103.1322106,7,98.44823268,,0.036837386,108.2349728,9,101.6956011,,-0.363442923,0.41541623,-0.814439036,0.43232475,,0.14601435,0.881463872,0.251916989,0.796681842,,,,,,,,,,,
0.020880794,74.87793785,5,70.44514313,,0.032610103,68.31807992,9,63.75007082,,-0.212042366,-1.463381897,-1.589726076,-1.490252904,,0.059928327,-1.340859094,0.251916989,-1.37554477,,,,,,,,,,,
0.020013238,87.8351217,10,83.76648919,,0.03220641,90.7157391,6,86.58771996,,-0.228816071,-0.60178008,0.348491525,-0.57566374,,0.051707367,-0.0938975,-0.851369093,-0.068182642,,,,,,,,,,,
0.029975366,112.1794656,12,105.7519859,,0.015299832,102.2943008,11,96.07348522,,-0.036203953,1.017023141,1.123778565,0.933770589,,-0.292584713,0.550724406,0.987441043,0.474838673,,,,,,,,,,,
0.019758331,108.289238,10,103.9921864,,0.023946945,116.9401201,11,110.0430974,,-0.233744554,0.75833829,0.348491525,0.812949949,,-0.116491566,1.366112034,0.987441043,1.274541908,,,,,,,,,,,
0.004043491,120.1945527,9,114.196275,,0.020123354,96.0048495,9,91.35531043,,-0.53758211,1.549994942,-0.039151996,1.513520959,,-0.194356649,0.20056709,0.251916989,0.204742438,,,,,,,,,,,
0.169478354,109.1659476,11,103.9558769,,0.025147446,99.24738691,13,94.84883618,,2.661007534,0.816636034,0.736135045,0.810457088,,-0.092044101,0.381091295,1.722965098,0.404732517,,,,,,,,,,,
0.017830307,101.2981319,10,96.14284276,,0.014696299,90.81482122,9,86.41184531,,-0.271021809,0.293457202,0.348491525,0.274046103,,-0.304875292,-0.088381227,0.251916989,-0.078250747,,,,,,,,,,,
0.026416161,95.25716495,9,90.52866285,,0.014428994,62.49113834,7,57.97439318,,-0.105019171,-0.108243365,-0.039151996,-0.11140054,,-0.310318795,-1.665266761,-0.483607066,-1.706178723,,,,,,,,,,,
0.013589528,91.29950317,9,87.40270619,,0.004520115,54.55488167,3,50.7944345,,-0.353014876,-0.371412324,-0.039151996,-0.326015945,,-0.512107032,-2.107107901,-1.954655175,-2.11720203,,,,,,,,,,,
0.019268576,73.8542078,7,69.7076472,,0.023397019,104.4140795,8,98.77584023,,-0.24321369,-1.531455923,-0.814439036,-1.540886359,,-0.127690472,0.668740428,-0.115845039,0.629537459,,,,,,,,,,,
0.004931469,75.48692241,5,71.25302632,,0.00520971,107.1691437,7,102.9413049,,-0.520413557,-1.422886817,-1.589726076,-1.434786946,,-0.498063853,0.822125173,-0.483607066,0.867993296,,,,,,,,,,,
0.019809386,101.772386,7,97.09629592,,0.023697144,115.6761278,11,111.0494691,,-0.232757435,0.324993237,-0.814439036,0.339506299,,-0.12157861,1.295740847,0.987441043,1.332152577,,,,,,,,,,,
0.008214617,72.59873646,5,68.32579433,,0.020009576,66.06196071,7,61.65998706,,-0.456935745,-1.614939835,-1.589726076,-1.635758728,,-0.196673669,-1.466465702,-0.483607066,-1.495193528,,,,,,,,,,,
0.01284049,102.1982558,9,97.17831049,,0.041389227,110.2609684,11,104.0893024,,-0.367497103,0.353311905,-0.039151996,0.345137084,,0.238709797,0.994258637,0.987441043,0.933711464,,,,,,,,,,,
0.002859763,71.7203969,4,67.80127887,,0.01125525,95.01170943,8,91.21719897,,-0.560468823,-1.673345965,-1.977369596,-1.671769816,,-0.374950143,0.145275262,-0.115845039,0.196836121,,,,,,,,,,,
0.031974137,101.8205387,9,96.74050607,,0.048519302,93.59125971,13,89.12080392,,0.002441156,0.328195202,-0.039151996,0.315079222,,0.383909397,0.066193505,1.722965098,0.076826068,,,,,,,,,,,
0.023114779,123.2959894,10,115.9491738,,0.025776141,95.86198768,8,90.78195628,,-0.168849528,1.756228297,0.348491525,1.633867825,,-0.079241113,0.192613438,-0.115845039,0.171920255,,,,,,,,,,,
0.025573402,122.4326651,11,115.7469611,,0.009560252,91.99265047,9,87.375798,,-0.12131344,1.698820623,0.736135045,1.619984728,,-0.409467736,-0.02280706,0.251916989,-0.023068393,,,,,,,,,,,
0.048173993,97.32849618,9,92.7981296,,0.041910344,97.42258125,12,93.40414005,,0.315656223,0.029492024,-0.039151996,0.04441177,,0.249322025,0.279497528,1.355203071,0.322029565,,,,,,,,,,,
0.026735979,109.0340908,12,104.2513967,,0.02168087,63.68604354,4,58.93905755,,-0.098835671,0.807868075,1.123778565,0.830746269,,-0.162638792,-1.598741912,-1.586893148,-1.650955629,,,,,,,,,,,
0.070777865,97.70627475,8,93.30273867,,0.022689189,86.91693569,10,82.42029827,,0.752689322,0.054612814,-0.426795516,0.079056166,,-0.142104995,-0.305391117,0.619679016,-0.306750511,,,,,,,,,,,
0.010852659,107.7771057,12,102.8027119,,0.012720868,86.86804626,6,83.17584523,,-0.405930693,0.724283504,1.123778565,0.731285493,,-0.345103732,-0.308112975,-0.851369093,-0.263498534,,,,,,,,,,,
0.026126975,66.37071741,8,61.53976325,,0.010074441,86.75956825,5,82.48664037,,-0.110610419,-2.029078632,-0.426795516,-2.101659882,,-0.398996593,-0.314152352,-1.21913112,-0.302952697,,,,,,,,,,,
0.155687891,74.78823101,8,69.8958433,,0.023903184,98.42862791,11,94.46130315,,2.394376721,-1.46934705,-0.426795516,-1.527965584,,-0.117382732,0.335507915,0.987441043,0.382547834,,,,,,,,,,,
0.02115284,87.93375126,6,83.61723799,,0.028425851,111.3805239,11,105.8110092,,-0.20678251,-0.595221602,-1.202082556,-0.585910717,,-0.025281396,1.056588485,0.987441043,1.032272145,,,,,,,,,,,
0.010607964,108.6808341,8,103.7420897,,0.003764878,97.77681601,7,93.73815384,,-0.410661732,0.784377892,-0.426795516,0.795779332,,-0.527486969,0.299219104,-0.483607066,0.34115049,,,,,,,,,,,
0.050365676,94.76550765,12,90.31599446,,0.022065599,79.65552716,8,75.37135068,,0.358031176,-0.140936644,1.123778565,-0.126001482,,-0.154804023,-0.709660933,-0.115845039,-0.710273968,,,,,,,,,,,
0.004648483,82.69612318,5,78.58476024,,0.006043716,96.48465404,6,92.07507999,,-0.525884932,-0.94350329,-1.589726076,-0.931420067,,-0.481079833,0.227279607,-0.851369093,0.245946305,,,,,,,,,,,
0.025123396,90.40436884,9,86.52795065,,0.014493176,60.9096054,6,56.30177166,,-0.130014052,-0.43093524,-0.039151996,-0.386073085,,-0.309011768,-1.753316624,-0.851369093,-1.801929473,,,,,,,,,,,
0.061325913,115.1554054,11,108.8296484,,0.018858305,91.42659067,8,87.15039299,,0.569941168,1.214911445,0.736135045,1.145070315,,-0.220118596,-0.05432173,-0.115845039,-0.035971909,,,,,,,,,,,
0.057394012,96.52249792,9,92.35937927,,0.028269772,118.3402707,12,113.5595786,,0.493920083,-0.024103694,-0.039151996,0.014288966,,-0.028459849,1.444063663,1.355203071,1.475846093,,,,,,,,,,,
0.009646687,100.7357217,8,95.88200369,,0.031074467,91.65794476,11,87.85924319,,-0.42924748,0.256059134,-0.426795516,0.256137958,,0.028656043,-0.041441381,0.987441043,0.004606869,,,,,,,,,,,
0.021110902,90.20763956,10,86.33836898,,0.023724859,80.94493574,5,76.81779059,,-0.207593358,-0.444016964,0.348491525,-0.399088987,,-0.121014211,-0.637874727,-1.21913112,-0.627471191,,,,,,,,,,,
0.044935699,100.4272892,8,96.0246089,,0.022859127,70.01883076,7,65.89379521,,0.253045637,0.235549584,-0.426795516,0.265928649,,-0.138644312,-1.246171923,-0.483607066,-1.252825306,,,,,,,,,,,
0.047853081,101.5729236,11,97.09229403,,0.016847866,57.69193014,6,53.60437067,,0.30945157,0.311729771,0.736135045,0.339231546,,-0.261059952,-1.93245666,-0.851369093,-1.956344662,,,,,,,,,,,
0.052195238,102.344514,12,96.29931665,,0.006943728,89.87197137,9,85.95956578,,0.393404724,0.363037501,1.123778565,0.28478896,,-0.462751641,-0.14087321,0.251916989,-0.104141903,,,,,,,,,,,
0.139297312,69.95397908,13,65.24406167,,0.019349519,118.6269217,10,114.4850197,,2.077474132,-1.790805809,1.511422085,-1.847337895,,-0.210115324,1.460022598,0.619679016,1.528823816,,,,,,,,,,,
0.01598324,100.0589012,12,95.14854845,,0.016995923,96.11981215,10,92.19890584,,-0.306733807,0.21105323,1.123778565,0.20578192,,-0.258044862,0.206967492,0.619679016,0.25303483,,,,,,,,,,,
0.074919088,103.1501561,11,98.36649228,,0.033531995,98.60910152,9,94.24328809,,0.83275753,0.416609535,0.736135045,0.426712789,,0.078702092,0.345555556,0.251916989,0.370067363,,,,,,,,,,,
0.037665584,75.92495032,10,71.10936304,,0.028476905,109.1005144,11,104.4506316,,0.112482069,-1.393759682,0.348491525,-1.44465028,,-0.024241712,0.929651815,0.987441043,0.954396085,,,,,,,,,,,
0.010212659,110.6000739,7,104.9757752,,0.01508431,88.85820828,10,84.42740929,,-0.418304731,0.911999798,-0.814439036,0.880479136,,-0.296973687,-0.1973132,0.619679016,-0.191851604,,,,,,,,,,,
0.018613624,84.87860909,12,79.97892029,,0.021543389,109.8749522,10,103.8563203,,-0.255876817,-0.798376552,1.123778565,-0.835702737,,-0.165438509,0.972767669,0.619679016,0.92037419,,,,,,,,,,,
0.025780536,101.5614738,8,97.20349226,,0.152163948,91.54182928,10,87.55890668,,-0.117308622,0.310968404,-0.426795516,0.346865962,,2.494568977,-0.047905965,0.619679016,-0.012586169,,,,,,,,,,,
0.011556842,104.6901445,9,98.97322838,,0.024975321,64.38406057,7,59.82049695,,-0.392315712,0.519012713,-0.039151996,0.468368809,,-0.095549321,-1.559880689,-0.483607066,-1.600496823,,,,,,,,,,,
0.039711763,105.008842,12,100.4466288,,0.035683927,92.1550219,12,88.51638731,,0.152043785,0.540204845,1.123778565,0.569526459,,0.122524866,-0.013767235,1.355203071,0.042225686,,,,,,,,,,,
0.050276331,101.5526968,13,97.68472403,,0.028177509,80.46256453,8,76.46884339,,0.35630374,0.310384768,1.511422085,0.379905368,,-0.030338728,-0.664730139,-0.115845039,-0.647446993,,,,,,,,,,,
0.050917425,76.77192334,11,72.44759423,,0.019803901,81.78699911,11,77.31067287,,0.368698931,-1.337439304,0.736135045,-1.352772797,,-0.200862114,-0.590993905,0.987441043,-0.599255694,,,,,,,,,,,
0.066492961,65.42611504,7,60.95006434,,0.009148537,68.3553571,5,64.44306037,,0.669843123,-2.091890978,-0.814439036,-2.142146198,,-0.417852059,-1.338783734,-1.21913112,-1.335873949,,,,,,,,,,,
0.027847501,92.62795366,12,88.20350494,,0.019014021,86.49644923,8,82.03913647,,-0.077345021,-0.283075586,1.123778565,-0.271036377,,-0.216947535,-0.328801174,-0.115845039,-0.328570467,,,,,,,,,,,
0.022156054,114.3173023,10,110.3085695,,0.018634761,104.8329446,14,100.1587916,,-0.187385934,1.159180882,0.348491525,1.246606992,,-0.224670932,0.692060217,2.090727125,0.708705776,,,,,,,,,,,
0.032720258,107.8071537,11,102.4559883,,0.022117748,97.19213637,12,91.89293572,,0.016866984,0.726281578,0.736135045,0.707480868,,-0.15374204,0.266667798,1.355203071,0.23551929,,,,,,,,,,,
0.036747338,99.20292394,11,95.00301177,,0.019809736,102.0015188,11,97.21682872,,0.094728301,0.154134105,0.736135045,0.195789966,,-0.200743287,0.534424135,0.987441043,0.540290418,,,,,,,,,,,
0.032212633,128.5872401,9,122.7427281,,0.019501223,100.6508991,9,95.92053291,,0.007052341,2.108075679,-0.039151996,2.100285492,,-0.207025965,0.459230077,0.251916989,0.466082778,,,,,,,,,,,
0.043019709,102.1747665,12,97.45492904,,0.013231045,66.14227156,5,61.80428097,,0.216001052,0.351749959,1.123778565,0.364128583,,-0.334714291,-1.461994496,-1.21913112,-1.486933291,,,,,,,,,,,
0.064855216,95.3830932,11,91.23751788,,0.024711298,73.36702174,7,68.80462202,,0.638178248,-0.099869631,0.736135045,-0.062733451,,-0.100925987,-1.059765588,-0.483607066,-1.086192361,,,,,,,,,,,
0.1067882,116.6706153,11,111.8695845,,0.021995218,82.04565873,13,78.09889694,,1.448928812,1.31566695,0.736135045,1.353779901,,-0.156237288,-0.576593355,1.722965098,-0.554133086,,,,,,,,,,,
0.045980122,106.507148,12,101.0204979,,0.018043627,71.4306183,8,67.1123475,,0.273238966,0.639836307,1.123778565,0.608925965,,-0.236709013,-1.167572422,-0.115845039,-1.183068164,,,,,,,,,,,
0.010660112,68.05984059,7,63.70736951,,0.013335706,49.45586216,2,46.67045479,,-0.40965348,-1.916758577,-0.814439036,-1.952840897,,-0.332582934,-2.390989419,-2.322417202,-2.353283023,,,,,,,,,,,
0.037597755,100.3378944,8,96.39342613,,0.017493337,119.3207874,12,112.0436886,,0.111170634,0.229605181,-0.426795516,0.291250133,,-0.247915331,1.498652701,1.355203071,1.389067583,,,,,,,,,,,
0.025312661,106.1694988,13,101.1306297,,0.039701158,100.7502622,10,96.4659122,,-0.12635472,0.617383962,1.511422085,0.616487164,,0.204333309,0.464761993,0.619679016,0.497303514,,,,,,,,,,,
0.019555938,105.2302916,9,100.4103007,,0.020326112,107.9566291,11,103.4404403,,-0.237657708,0.554930373,-0.039151996,0.56703232,,-0.190227607,0.865967435,0.987441043,0.896566759,,,,,,,,,,,
0.00472397,106.0426111,7,101.8828279,,0.016967479,63.26452551,8,58.69612409,,-0.524425433,0.608946428,-0.814439036,0.668130018,,-0.258624106,-1.6222094,-0.115845039,-1.664862577,,,,,,,,,,,
0.005591162,97.96459413,8,93.40087104,,0.02579474,111.2071421,10,106.2713686,,-0.507658766,0.071790038,-0.426795516,0.085793533,,-0.078862356,1.046935671,0.619679016,1.058625841,,,,,,,,,,,
0.008215711,107.5840811,8,102.6693569,,0.011767615,49.45586216,2,46.1997672,,-0.456914593,0.711448127,-0.426795516,0.722129884,,-0.364516144,-2.390989419,-2.322417202,-2.380227965,,,,,,,,,,,
0.046909672,94.93198841,11,90.31992015,,0.022141816,100.6980691,7,96.51559974,,0.29121129,-0.129866327,0.736135045,-0.12573196,,-0.15325191,0.461856207,-0.483607066,0.500147923,,,,,,,,,,,
0.003653656,94.0451028,5,89.65407575,,0.016807752,89.58066746,3,85.57861785,,-0.54511935,-0.188840736,-1.589726076,-0.171446115,,-0.261876848,-0.15709119,-1.954655175,-0.125949616,,,,,,,,,,,
0.007582639,95.03823382,6,90.86709276,,0.171062367,93.57383333,12,88.47107787,,-0.469154683,-0.122801425,-1.202082556,-0.088165325,,2.879423677,0.065223313,1.355203071,0.039631905,,,,,,,,,,,
0.015477074,115.958532,12,111.1726665,,0.030034057,106.5249835,7,101.5800656,,-0.31652024,1.268316208,1.123778565,1.30593236,,0.007468732,0.786262361,-0.483607066,0.790067907,,,,,,,,,,,
0.013845893,98.4866838,9,94.37487323,,0.030874627,87.10609281,5,83.40723412,,-0.348058204,0.10650695,-0.039151996,0.152664542,,0.024586424,-0.294860032,-1.21913112,-0.250252465,,,,,,,,,,,
0.015791786,107.9376649,13,103.0961114,,0.022550978,118.1975294,11,113.8046383,,-0.310435462,0.73496006,1.511422085,0.751429103,,-0.144919577,1.43611672,0.987441043,1.48987476,,,,,,,,,,,
0.010362175,97.21763116,6,92.49500663,,0.02046724,90.02490527,7,86.05821888,,-0.415413924,0.022119935,-1.202082556,0.023600586,,-0.187353622,-0.132358807,-0.483607066,-0.098494416,,,,,,,,,,,
0.047855998,106.2041197,13,101.1400887,,0.028853247,99.30972856,11,94.6566483,,0.309507969,0.619686116,1.511422085,0.617136581,,-0.016577739,0.384562089,0.987441043,0.393730546,,,,,,,,,,,
