RT,PL,HC,DEG
0.013335706,31.21110255,2,30.4419003
0.041707951,45.19803903,5,44.42713805
0.02873327,41.87495894,5,38.35896075
0.171133114,42.01037753,6,39.58641005
0.051511075,35.77269903,5,35.01671324
0.067256901,37.75011069,6,36.66685884
0.022645429,49.92121258,4,47.52280829
0.249390724,55.98016844,10,51.98970114
0.033205248,53.3523117,4,51.90783877
0.171728624,55.52672453,5,52.08419125
0.033952827,53.71387536,8,52.30257455
0.019773998,48.16245458,8,45.31700049
0.065662553,50.33923734,5,47.08152507
0.00563273,49.93959303,4,48.79134517
0.062395088,37.3591736,5,36.62881849
0.134890144,59.29042166,8,56.1359906
0.02932951,39.91383285,6,38.73339055
0.096155003,46.79937837,5,46.25058805
0.20190782,32.87347924,3,31.71651303
0.013911889,36.21623513,4,34.99443088
0.009868765,30.70820393,2,29.93716172
0.005375636,34.59673468,3,31.51622793
0.230156441,65.22813123,9,62.6719395
0.001257026,24,1,23.11700366
0.926022551,66.05439116,12,64.71058462
0.257239568,51.5606233,12,50.22154558
0.019036995,32.51438079,3,31.35289649
0.142207661,58.54637003,6,55.75588987
0.039293454,45.50688265,7,41.62852111
0.036924907,46.63302432,4,45.2594109
0.005202417,39.91930648,4,39.16218834
0.019010739,47.44717053,8,46.66675406
0.008894361,31.81024968,2,31.04179437
0.163857169,36.75044877,6,35.65635113
0.013898031,36.3117419,4,34.41349242
0.075716572,56.70888786,6,55.2249237
0.118467851,39.19150823,6,34.44409875
0.028400324,40.66214064,4,38.87307892
0.008515831,63.18143309,5,60.28735034
0.013493245,36.45288823,5,34.66264449
0.390761826,49.77817937,7,49.24901202
0.062455259,58.37170519,8,55.15525708
0.114512249,32.73876888,4,31.9747257
0.059176489,42.42074322,5,38.92114499
0.011173199,49.60940534,7,47.18364798
0.097964508,30.61036599,3,29.32506321
0.030495732,45.15517675,6,44.06869114
0.01962193,47.56958802,8,45.54658791
0.13290742,28.56047793,3,26.45783888
0.022809531,47.96406639,6,44.95186911
0.006560822,38.22446324,4,37.32433214
0.063721767,51.8882862,6,49.39543817
0.702247513,52.05021896,13,49.37619898
0.06198155,35.73961678,6,34.95139663
0.018520983,45.82465876,6,43.06200247
0.038917477,40.37338021,4,39.45044726
0.07932063,38.20085799,4,37.02572567
0.01232994,40.35425342,3,39.50448297
0.394633918,38.93083534,5,36.51659229
0.193252685,56.25561421,6,54.69326737
0.154573703,68.04475448,10,64.80386835
0.005504001,39.76148357,5,37.03354757
0.018304003,36.49697609,6,35.7427204
0.150381794,40.19251506,5,37.54849194
0.006692468,58.07764594,6,56.09700335
0.009838133,44.46218514,4,43.43702088
0.028408347,45.28465974,4,44.70638117
0.018724106,49.92586671,6,48.54929086
0.01422733,55.53691236,9,53.73619894
0.039471415,33.55505137,4,30.52083675
0.029835675,33.28188524,3,31.46141068
0.064412456,37.41421356,5,36.57608319
0.038832144,51.12150858,8,49.99911975
0.104448384,54.35040328,9,52.77555389
0.553022095,48.64220025,8,44.5963529
0.035919505,42.26468028,6,39.7288675
0.079550373,49.89891393,4,46.80230665
0.258985985,45.49697609,7,44.79348967
0.037712599,50.60555128,9,49.77417213
0.038807711,50.73020634,6,48.10830142
0.12393429,40.15729673,7,38.43694342
0.029554513,31.32455532,3,30.56496453
0.178861981,55.64559372,5,54.74501602
0.005292126,54.34592576,5,53.33472579
0.028868564,49.27007548,6,47.67701447
0.007035261,47.50400832,5,46.36658904
0.010557996,50.84266979,6,49.36226004
0.051564317,35.46089087,6,33.59052563
0.019717474,50.09001413,3,49.2427952
0.090162706,65.3257934,3,63.11190519
0.004585756,34.08276253,3,33.30605125
0.009692629,33.05538514,2,31.30957789
0.053166323,86.87338882,9,85.72057725
0.227644577,42.85546157,7,42.12363016
0.136138783,36.64576492,5,33.6636499
0.241156785,40.04441856,5,39.25087276
0.040954173,45.8936549,8,43.26298688
0.03106535,55.95742587,8,54.26376142
0.192157209,50.14122521,9,48.53560906
0.038579061,44.1763964,6,43.23307528
0.069367625,77.18462536,9,74.880012
0.026991959,31.49697609,3,30.73419197
0.033502456,43.12405727,5,42.5478259
0.005033938,38.92688059,3,38.28832825
0.042633489,50.78545009,7,48.55921062
0.009055181,41.79096646,4,41.04547297
0.163944326,38.1804505,7,35.32491116
0.228974902,48.41421356,4,47.90443718
0.00849395,31.61577311,2,30.84817568
0.010053654,52.00258617,6,50.8960252
0.084360038,77.44413699,8,75.88744736
0.094496473,36.05076352,5,34.78352093
0.011639979,66.1045392,6,64.87607207
0.040774754,40.37366293,9,39.14927195
0.345620849,41.06225775,6,40.46072169
0.028989635,47.80465404,3,46.1881625
0.029984461,34.95084462,3,34.15944938
0.021863571,56.6850878,7,55.31610945
0.05834613,44.55955073,7,41.8143108
0.004485106,31.81024968,2,31.04179437
0.010218851,35.57862757,5,34.3305195
0.126156604,36.64813059,6,35.5128518
0.005771671,37.84819196,4,37.06252039
0.170336305,35.21359193,5,33.16015797
0.139853701,38.16351462,7,35.15497797
0.090304563,34.35848547,4,32.66309736
0.079183878,61.32734343,8,58.99499981
0.052207235,41.28839999,4,39.50857593
0.437967578,41.08276253,6,40.18108526
0.023926523,33.65028154,4,32.90459002
0.060517025,36.87831518,5,34.54557252
0.010467557,46.16702247,6,44.98638918
0.018174545,30,2,29.22598272
0.509520321,74.14494881,17,71.53461023
0.088134033,34.56719601,5,33.78797241
0.011377415,30.83107032,3,29.63649753
0.012333951,41.12310563,4,40.30312113
0.036246616,42.49860211,5,40.62094365
0.042086116,63.47995904,8,59.14372995
0.52021981,87.98791131,12,86.59883608
0.035668246,71.81595201,8,69.39723773
0.041299518,64.76710126,6,63.54365735
0.014388515,32.91118966,3,32.15096052
0.020533975,55.12333592,7,51.73418945
0.006938258,46.60936032,6,45.02818472
0.037198411,28.82842712,3,27.04711618
0.015488367,32.76268279,3,31.51710464
0.100228759,38.7286569,5,37.85301708
0.291585512,39.47870866,8,38.77895855
0.041620429,63.06916267,12,58.57142033
0.022283309,31.21110255,2,30.4419003
0.191911784,63.29196949,7,61.84796966
0.309328284,57.8173378,6,56.37368394
0.616805127,78.45923909,10,75.49031128
0.030613157,53.42748537,8,51.38137416
0.363718448,51.79533579,6,46.63172827
0.009081802,31.28010989,2,30.51250361
0.081930226,129.2728241,12,123.9792672
0.042925227,89.09752957,13,86.34458281
0.01704406,35.13517505,4,32.34686319
0.500274781,45,2,43.60792676
0.018776254,26.82842712,2,25.11001933
0.299730106,61.18659565,5,59.83450617
0.021724995,35.84926642,5,34.05432576
0.006654178,47.50850061,5,45.80436935
0.019516174,72.22028303,8,68.16990067
0.016199479,56.35617916,7,53.12474835
0.026568939,67.17534091,8,64.24104234
0.00798815,40.91635731,6,39.58851416
0.043509068,50.65028154,8,49.72389729
0.0657942,57.09735392,4,53.89596237
0.036287824,39.39562313,7,38.60920576
0.009113893,40.01653883,4,39.38484883
0.03038633,73.11896436,8,70.99430326
0.081540026,48.15232561,8,44.40248553
0.009547854,39.54409978,3,38.8017003
0.200507478,51.67046287,4,51.26321288
0.108191017,34.49008258,6,32.08067743
0.024299947,42.0641721,5,41.3846732
0.018755103,45.77122497,6,44.86817697
0.020965383,24,1,23.11700366
0.203045963,76.41524038,7,73.6622177
0.015474875,41.41305588,6,40.31218529
0.380048115,71.21644055,11,68.33675181
0.007529756,52.13474439,7,50.91753609
0.010068241,36.14725763,6,35.36511575
